机构ID,培训机构名称,所属区,培训项目名称,培训等级
2.02E+14,上海伊甸元职业技能培训有限公司,浦东,家政服务员（母婴护理员）[S300039],中级/四级
2.02E+14,上海伊甸元职业技能培训有限公司,浦东,家政服务员（母婴护理员）[S300039],高级/三级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,保育师[S300011],初级/五级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,保育师[S300011],中级/四级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,保育师[S300011],高级/三级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,婴幼儿发展引导员（育婴员）[S300011],初级/五级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,婴幼儿发展引导员（育婴员）[S300011],中级/四级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,婴幼儿发展引导员（育婴员）[S300011],高级/三级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,家政服务员（家庭照护员）[S300039],高级/三级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,家政服务员（家庭照护员）[S300039],中级/四级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,家政服务员（家庭照护员）[S300039],初级/五级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,家政服务员（母婴护理员）[S300039],初级/五级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,家政服务员（母婴护理员）[S300039],中级/四级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,家政服务员（母婴护理员）[S300039],高级/三级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,形象设计师[S300008],高级/三级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,美甲师[S300008],中级/四级
2.02E+14,上海松江区明师慧职业技能培训学校,松江,美甲师[S300008],初级/五级
2.02E+14,上海才优培训中心有限公司,浦东,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海才优培训中心有限公司,浦东,劳动关系协调师[S300016],中级/四级
2.02E+14,益海嘉里（上海）职业技能培训有限公司,浦东,西式面点师[S300013],初级/五级
2.02E+14,益海嘉里（上海）职业技能培训有限公司,浦东,西式面点师[S300013],中级/四级
2.02E+14,上海琅笃职业技能培训有限公司,崇明,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海琅笃职业技能培训有限公司,崇明,企业人力资源管理师[S300015],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,人工智能训练师[S400054],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,供应链管理师[S200020],技师/二级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,供应链管理师[S200020],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,供应链管理师[S500063],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,广告设计师[S300049],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,计算机程序设计员[S300032],中级/四级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,计算机程序设计员[S300032],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,计算机程序设计员[S400021],中级/四级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,计算机程序设计员[S400021],高级/三级
2.02E+14,上海威兹德职业技能培训有限公司,浦东,计算机软件测试员[S300032],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,人工智能训练师[S400054],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,人工智能训练师[S400054],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,企业人力资源管理师[S300015],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,企业人力资源管理师[S300015],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,企业人力资源管理师[S300015],技师/二级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,养老护理员[S300038],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,养老护理员[S300038],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,养老护理员[S300038],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,养老护理员[S300060],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,养老护理员[S300060],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,养老护理员[S300060],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,劳动关系协调师[S300016],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,劳动关系协调师[S300016],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,劳动关系协调师[S300016],技师/二级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,呼叫中心服务员[400022],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家务服务员）[S300031],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家务服务员）[S300031],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家务服务员）[S300031],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家务服务员）[S300039],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家务服务员）[S300039],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家务服务员）[S300039],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家庭照护员）[S300031],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家庭照护员）[S300031],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家庭照护员）[S300031],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家庭照护员）[S300039],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家庭照护员）[S300039],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（家庭照护员）[S300039],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（母婴护理员）[S300039],初级/五级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（母婴护理员）[S300039],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,家政服务员（母婴护理员）[S300039],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,网络与信息安全管理员（信息安全管理员）[S300073],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,网络与信息安全管理员（信息安全管理员）[S300073],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,网络与信息安全管理员（信息安全管理员）[S400054],中级/四级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,网络与信息安全管理员（信息安全管理员）[S400054],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,网络与信息安全管理员（网络安全管理员）[S300073],高级/三级
2.02E+14,天都职业技能培训（上海）有限公司,闵行,职业培训师[S300015],高级/三级
2.02E+14,麦特维思（上海）职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],初级/五级
2.02E+14,麦特维思（上海）职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,麦特维思（上海）职业技能培训有限公司,浦东,劳动关系协调师[S300016],中级/四级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,茶艺师[S300009],初级/五级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,茶艺师[S300009],中级/四级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,茶艺师[S300062],初级/五级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,茶艺师[S300062],中级/四级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,评茶师[S300009],初级/五级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,评茶师[S300009],中级/四级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,评茶师[S300062],初级/五级
2.02E+14,上海懿青和职业技能培训有限公司,浦东,评茶师[S300062],中级/四级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,企业人力资源管理师[S300015],中级/四级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,健康照护师（长期照护师）[S500077],初级/五级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,健康照护师（长期照护师）[S500077],中级/四级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,健康照护师（长期照护师）[S500077],高级/三级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,养老护理员[S300038],高级/三级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,养老护理员[S300038],中级/四级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,养老护理员[S300038],初级/五级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,养老护理员[S300060],初级/五级
2.02E+14,上海勇鸿护佳职业技能培训有限公司,杨浦,养老护理员[S300060],中级/四级
2.02E+14,中装汇萃职业技能培训（上海）有限公司,普陀,婴幼儿发展引导员（育婴员）[S300011],初级/五级
2.02E+14,中装汇萃职业技能培训（上海）有限公司,普陀,家政服务员（母婴护理员）[S300039],初级/五级
2.02E+14,上海海阳职业技能培训有限公司,杨浦,保卫管理员[S300044],高级/三级
2.02E+14,上海海阳职业技能培训有限公司,杨浦,保育师[S300011],初级/五级
2.02E+14,上海海阳职业技能培训有限公司,杨浦,保育师[S300011],中级/四级
2.02E+14,上海海阳职业技能培训有限公司,杨浦,保育师[S300011],高级/三级
2.02E+14,上海海阳职业技能培训有限公司,杨浦,养老护理员[S300038],中级/四级
2.02E+14,上海海阳职业技能培训有限公司,杨浦,养老护理员[S300038],初级/五级
2.02E+14,上海数商汇职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],初级/五级
2.02E+14,上海数商汇职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],初级/五级
2.02E+14,上海众坛职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,互联网营销师（直播销售员）[S500023],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,人工智能训练师[S300040],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,人工智能训练师[S400054],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,人工智能训练师[S400054],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,人工智能训练师[S500053],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,保育师[S300011],初级/五级
2.02E+14,上海众坛职业技能培训有限公司,浦东,保育师[S300011],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,保育师[S300011],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,全媒体运营师（流量运营）[S300070],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,全媒体运营师（流量运营）[S400071],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,全媒体运营师（直播运营）[S300070],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,全媒体运营师（直播运营）[S300070],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,全媒体运营师（视听运营）[S300070],中级/四级
2.02E+14,上海众坛职业技能培训有限公司,浦东,全媒体运营师（视听运营）[S300070],高级/三级
2.02E+14,上海众坛职业技能培训有限公司,浦东,婴幼儿发展引导员（育婴员）[S300011],初级/五级
2.02E+14,上海众坛职业技能培训有限公司,浦东,婴幼儿发展引导员（育婴员）[S300011],中级/四级
